time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
51.045796,-2.52798,3.321303,3.152922
51.085774,-4.248718,4.631244,3.175059
51.115773,-2.63323,6.164882,2.796226
51.145741,-2.666582,3.850465,2.28039
51.185719,-2.923654,2.626028,0.474427
51.215718,-1.334997,2.293967,-1.752714
51.245683,-0.492645,0.816272,-2.715935
51.285661,0.186655,-2.0604,-2.780309
51.31566,0.630148,-3.766262,-3.229741
51.345628,2.353987,-4.442889,-4.276376
51.385606,1.575668,-5.305859,-6.007486
51.415605,-1.535719,-6.785599,-0.531653
51.445604,0.69138,-3.275002,0.887881
51.485582,1.937094,-1.155992,0.544051
51.515581,1.596924,-1.698658,0.809199
51.545549,1.841975,-1.997596,0.878345
51.585527,0.676494,-0.891809,-0.388547
51.615526,-1.485612,0.127231,-0.104718
51.645525,-1.353083,0.573965,2.477894
51.685503,-2.941245,1.433976,1.106383
51.715501,-2.44682,2.745088,1.341301
51.74547,-2.847718,4.098688,4.243288
51.785448,-3.084092,5.459788,2.838134
51.815447,-2.342065,3.856903,2.594279
51.845445,-3.071485,3.529178,1.7453
51.885423,-1.50753,2.678197,-1.263961
51.915422,-0.819165,0.521711,-2.449518
51.94539,-0.2392,-1.371542,-2.75857
51.985399,0.899111,-2.868317,-3.660354
52.015367,2.434343,-4.266413,-3.566669
52.045366,3.806177,-4.81348,-5.967
52.085344,0.223044,-6.622025,-1.573035
52.115343,1.204154,-3.498675,0.894179
52.145311,2.180832,-1.762436,0.441637
52.18532,0.956315,-2.860881,0.859847
52.215288,0.518904,-2.449913,0.89013
52.245287,0.716785,-0.940291,-0.238006
52.285237,-0.968436,0.013713,-0.699808
52.315235,-1.933595,-0.524013,1.719187
52.345204,-1.990376,1.222994,2.679239
52.385212,-2.932666,2.975876,1.520402
52.415181,-2.92504,3.120165,4.463306
52.445179,-3.212701,4.587828,3.258175
52.485157,-2.010833,3.771031,2.285883
52.515156,-2.583932,2.660052,1.956036
52.545124,-1.615467,2.998059,0.358791
52.585133,-0.148903,1.124283,-2.818279
52.615101,0.214164,-1.14299,-2.665725
52.6451,0.796738,-3.079956,-2.747262
52.685078,2.448341,-4.003221,-3.526048
52.715077,4.607783,-3.165337,-6.045643
52.745045,0.69477,-6.186408,-3.247191
52.785054,1.57472,-3.827469,0.131911
52.815022,2.09611,-1.182696,-0.500907
52.845021,0.79573,-2.07423,-0.089158
52.884999,0.471918,-2.430289,0.711042
52.914997,0.831103,-1.05838,0.603851
52.944966,-0.164432,-0.369791,-0.20219
52.984974,-2.878528,-0.329019,1.090427
53.014942,-1.664943,1.841092,3.535751
53.044941,-2.439804,3.271755,2.171462
53.084919,-1.679751,3.160778,4.482767
53.114918,-2.681964,2.415376,5.457108
53.144917,-2.798387,3.807936,3.584917
53.184895,-2.655825,3.210491,2.317119
53.214863,-2.732785,3.457303,1.006887
53.244862,-1.25999,2.337798,-1.411054
53.28479,-0.757826,-0.344721,-3.218849
53.314789,-0.234147,-1.859133,-3.415222
53.344788,0.796767,-2.527771,-4.286341
53.384766,2.252807,-2.834412,-5.492127
53.414734,1.861357,-4.335002,-5.373129
53.444733,-0.225103,-5.950277,-1.823046
53.484711,2.150551,-2.711069,-0.455639
53.514709,2.279802,-2.494866,-0.335305
53.544708,1.82039,-3.07729,0.211337
53.584686,1.867044,-2.67584,0.003273
53.614654,1.079987,-1.379978,-1.506074
53.644653,-1.351952,-1.111657,-0.266858
53.684631,-1.478951,-0.347784,3.430564
53.71463,-2.893209,1.256258,3.065864
53.744629,-3.57284,2.018408,2.10072
53.784607,-3.322717,3.412001,5.741205
53.814606,-3.557167,5.418487,3.859741
53.844574,-1.911497,3.794071,2.763031
53.884552,-3.56198,2.254432,2.018893
53.914551,-2.158143,2.989628,-0.834948
53.944549,-1.341468,1.917872,-3.435212
53.984527,-0.728022,-0.899389,-3.376999
54.014526,-0.029375,-2.673513,-4.080136
54.044495,0.706695,-3.488612,-4.642388
54.084473,2.992231,-3.420735,-6.568115
54.114471,0.615789,-4.781067,-3.672205
54.14447,-0.845234,-4.886483,-0.092087
54.184448,1.744846,-2.652964,0.001646
54.214447,1.546595,-2.336342,0.353445
54.244415,1.432692,-2.48854,0.976021
54.284412,1.06243,-2.37597,1.028432
54.31438,-0.507561,-1.590568,0.132049
54.344379,-1.042788,-0.355699,1.619123
54.384357,-2.101815,0.298585,3.998785
54.414356,-2.576533,0.390531,1.750041
54.444324,-2.395299,1.66164,3.913412
54.484332,-3.878941,3.940066,4.470993
54.514301,-2.719412,4.516422,3.003173
54.544299,-3.047919,2.631572,2.053755
54.584277,-2.793896,3.25019,-0.100567
54.614276,-1.436603,2.87514,-2.394371
54.644244,-0.801859,0.958167,-3.186753
54.684253,-0.263448,-1.824297,-3.511321
54.714221,0.816531,-3.292244,-3.980994
54.74422,1.915781,-4.065542,-3.909834
54.784198,1.625498,-5.084013,-5.420617
54.814197,-0.966672,-6.916057,-1.291171
54.844196,0.604285,-3.103279,0.391074
54.884174,2.232544,-0.70628,0.172112
54.914142,1.432137,-2.061,0.840557
54.944141,1.558906,-2.462046,1.064724
54.984119,0.951502,-1.200524,0.137043
55.014118,-1.209584,-1.061949,-0.446154
55.044116,-1.634572,-0.227939,2.467321
55.084094,-2.381637,1.617667,2.91739
55.114093,-2.794347,2.371064,1.679896
55.144061,-2.007347,3.565534,5.125827
55.184039,-2.666311,4.244984,4.262521
55.214038,-1.934595,3.233651,3.63776
55.244037,-2.779197,3.43036,2.775895
55.283955,-1.767971,3.843537,0.178376
55.313954,-1.143487,1.355218,-2.141421
55.343922,-0.56836,-0.652107,-3.185599
55.3839,0.256934,-1.969702,-4.089122
55.413899,1.377248,-2.3923,-4.638308
55.443898,2.085028,-3.24022,-6.124967
55.483876,0.372675,-6.780654,-4.948707
55.513874,0.326968,-4.407785,-1.240309
55.543843,1.903125,-1.206012,-0.420729
55.583851,1.524962,-2.747366,-0.353766
55.61382,1.83027,-3.263349,0.05694
55.643818,1.812492,-2.612463,0.071368
55.683796,0.127178,-1.156051,-0.926463
55.713795,-0.884972,-1.242674,1.107547
55.743763,-2.183068,-0.740772,3.010737
55.783772,-2.853674,2.087289,2.696757
55.81374,-3.135847,2.908325,4.524727
55.843739,-3.498394,2.856347,6.11434
55.883717,-3.055826,4.994802,4.138535
55.913716,-2.474485,3.830786,3.524284
55.943715,-3.356182,3.605584,2.594314
55.983693,-2.088333,2.367154,-1.582684
56.013661,-1.597427,0.735843,-2.694276
56.04366,-0.550404,-0.96661,-2.767341
56.083638,0.47117,-2.775017,-3.918949
56.113636,1.332844,-3.343997,-4.578674
56.143635,2.023024,-4.315082,-6.938988
56.183613,-0.294362,-5.335357,-1.566994
56.213581,1.293265,-3.617161,0.212965
56.24358,2.192151,-2.850804,-0.228689
56.283549,2.100938,-2.967609,-0.001174
56.313548,1.766283,-2.871878,0.129033
56.343547,1.040115,-2.059411,-0.116224
56.383525,-0.463079,-1.078435,-1.272575
56.413524,-1.731602,0.095976,0.995555
56.443492,-1.939466,0.877728,2.68474
56.48347,-2.418892,1.375838,0.750853
56.513469,-2.483481,3.688585,4.806475
56.543467,-2.705251,4.952791,4.832379
56.583446,-2.317846,2.952891,3.135314
56.613444,-2.998619,3.818729,2.252601
56.643413,-1.850053,5.697257,0.689765
56.683421,-0.738501,1.500954,-2.507426
56.713389,-0.988167,-1.152086,-3.211531
56.743388,-0.072763,-1.949443,-3.686376
56.783366,1.149485,-3.043376,-4.218304
56.813365,1.636732,-4.774656,-5.771798
56.843333,1.120757,-5.951076,-5.682268
56.883342,-0.993653,-4.124439,-0.112966
56.91331,1.338563,-1.597693,0.049336
56.943309,1.307636,-2.007005,-0.053031
56.983287,1.266454,-2.635593,0.568439
57.013286,1.288521,-1.943541,0.773274
57.053264,0.75652,-0.903824,0.286132
57.083262,-1.164265,-0.222728,1.234798
57.113231,-1.291728,0.727246,3.928153
57.143229,-1.853395,1.666126,2.587696
57.183207,-2.164843,3.094445,4.904089
57.213206,-1.878949,3.843706,4.817964
57.243205,-1.331494,4.059578,3.138633
57.283122,-2.413149,1.658417,2.94926
57.313121,-2.317986,3.662708,2.067594
57.343089,-1.215963,3.956286,-0.985005
57.383067,-1.746363,0.236477,-3.03745
57.413066,-0.771476,-2.533871,-2.865323
57.443065,0.319355,-3.841698,-3.95066
57.483043,1.632706,-4.527742,-6.285627
57.513041,1.103215,-6.623607,-4.864331
57.54301,-1.804945,-6.57057,-0.808039
57.583018,2.915977,-0.137104,-0.267939
57.612987,2.824907,-1.945563,-0.35417
57.642985,2.219876,-3.834568,0.108122
57.682963,3.474237,-2.398421,0.677095
57.712962,1.824345,-1.101147,0.084528
57.74293,-1.347097,-1.788316,-0.575424
57.782939,-2.287466,1.459707,2.931916
57.812907,-2.545168,3.624132,2.273944
57.852916,-3.668993,1.283371,4.095037
57.882884,-3.60991,3.591235,5.06945
57.912883,-2.947835,5.781577,3.703246
57.952861,-3.491538,2.789954,2.511567
57.98286,-3.100602,3.898052,1.799235
58.012828,-1.460542,4.210475,-0.11621
58.042827,-2.047126,1.232589,-2.784034
58.082805,-1.267984,-1.44563,-3.382718
58.112803,0.0137,-2.17577,-3.959298
58.152781,1.999665,-3.367775,-5.678735
58.18278,1.650212,-5.528861,-6.027564
58.212779,-0.138799,-6.303764,-0.776604
58.252748,3.183018,-2.78761,0.306151
58.282716,3.552441,-2.774635,0.224006
58.312715,3.421111,-3.658857,0.28575
58.352693,2.064945,-3.122503,0.804459
58.382692,0.929662,-1.553371,1.223548
58.412691,-0.357255,-0.788556,0.514552
58.452669,-2.412593,-1.497126,1.111518
58.482668,-2.594137,1.045574,2.212442
58.512636,-3.671338,2.924723,1.293411
58.552614,-3.130752,2.29372,5.925577
58.582613,-3.37199,3.383888,4.42541
58.612611,-2.90933,2.866129,3.414444
58.652589,-3.150233,3.991348,1.658011
58.682588,-2.184012,3.10665,-0.653279
58.712556,-2.091026,0.749428,-3.448981
58.752565,-0.415246,-0.364983,-4.316073
58.782533,0.293327,-1.462375,-5.151263
58.812532,1.462354,-2.667067,-5.496465
58.85251,2.574295,-5.036473,-7.908089
58.882509,-0.461212,-5.796093,-2.333829
58.912477,2.271861,-2.88324,0.209516
58.952486,2.854541,-3.730812,-0.376177
58.982454,3.032079,-4.698042,0.224215
59.012453,3.148851,-3.432007,0.735699
59.052431,1.695783,-1.679116,0.513036
59.082429,-1.43182,-1.084851,-1.007955
59.112428,-3.864649,-2.246081,-0.060973
59.152406,-3.120595,0.715713,3.19917
59.182375,-5.076774,3.043179,1.677918
59.212373,-4.055901,2.581061,5.481617
59.252351,-4.1067,5.052137,4.76367
59.282313,-2.986007,4.002913,3.425563
59.312312,-3.491768,3.197916,2.286647
59.35229,-2.219263,4.260881,-0.513452
59.382289,-1.677559,1.833158,-2.699909
59.412257,-1.27982,-0.596297,-3.521276
59.452235,0.461915,-2.286981,-4.109218
59.482234,1.824905,-2.8639,-4.406859
59.512233,3.115532,-2.694345,-6.917704
59.552211,-0.764863,-4.128145,-3.071033
59.582209,1.409373,-4.093414,0.75349
59.612178,2.986308,-3.328402,-0.292451
59.652186,2.66402,-3.999433,-0.134175
59.682154,2.667524,-3.28973,0.4237
59.712153,1.519806,-1.665729,0.717646
59.752131,-0.350255,-0.311475,-0.198396
59.78213,-2.248726,-0.947004,1.15236
59.812098,-2.251617,0.77387,2.506979
59.852107,-2.95445,2.242325,1.088674
59.882075,-2.602634,2.488964,5.082781
59.912074,-2.972084,3.544294,5.648671
59.952052,-3.025038,2.173807,3.768002
59.982051,-3.139144,2.304135,2.806584
60.012049,-2.271795,4.188001,1.454335
60.052027,-2.100222,1.299631,-1.669565
60.081996,-1.575729,-0.758251,-2.636283
60.111995,-0.260187,-1.407666,-3.700058
60.151973,1.21514,-2.918827,-4.170533
60.181971,1.385863,-3.448504,-5.970198
60.21197,1.064443,-2.612019,-6.413079
60.251948,0.961562,-3.719704,-0.163099
60.281899,2.832932,-3.926898,-0.186855
60.311867,3.2164,-4.276051,-0.493571
60.351845,2.895323,-4.283612,-0.346666
60.381844,1.825293,-2.76491,-0.4193
60.411843,1.457949,-1.503251,-1.09231
60.451821,-2.131612,-2.209168,0.067812
60.48182,-2.087568,0.235611,2.805566
60.511788,-2.718629,0.996535,2.791637
60.551796,-3.115389,1.702533,3.568294
60.581765,-3.536699,3.576179,5.341159
60.611763,-3.530537,4.14628,4.471785
60.651741,-4.038277,2.665862,2.820595
60.68174,-3.671565,4.492826,1.370213
60.711708,-1.949026,4.209902,-0.464435
60.751717,-1.721458,0.057458,-3.034115
60.781685,-0.778097,-1.011053,-3.622288
60.811684,0.306022,-1.780628,-4.15481
60.851662,1.311094,-2.601527,-4.570242
60.881661,1.14058,-3.693465,-7.376085
60.91166,0.513064,-2.848241,-3.115427
60.951638,1.51458,-3.831163,0.906679
60.981606,2.321046,-4.858334,0.617626
61.011605,2.865053,-4.092022,0.775278
61.051583,3.199636,-3.378591,0.819286
61.081582,1.982443,-2.195168,0.420374
61.11158,0.711799,-1.103537,-0.542893
61.151558,-2.379281,-2.231247,0.370153
61.181557,-2.853917,-1.398785,2.189505
61.211525,-3.203268,1.772111,0.739435
61.251503,-3.183431,3.799745,5.415395
61.281458,-3.695472,4.366487,5.201725
61.311457,-2.604181,5.125166,3.47905
61.351435,-2.524903,3.030001,2.565213
61.381434,-2.556324,3.754114,0.861821
61.411402,-1.538045,3.049398,-2.109244
61.451411,-1.349878,0.000919,-3.648024
61.481379,-0.736562,-2.068038,-4.390083
61.511378,-0.018017,-3.406895,-4.914185
61.551356,1.187095,-4.636492,-6.962883
61.581354,0.431802,-5.705019,-6.08456
61.611323,-0.175012,-3.029854,-0.351829
61.651331,2.432914,-1.720531,-0.417682
61.681299,1.882307,-4.300265,-0.73773
61.711298,1.981869,-4.971714,-0.042052
61.751276,1.52528,-2.430028,0.106796
61.781275,0.858092,-1.629418,-0.349901
61.811274,-1.275689,-2.549227,0.094413
61.851252,-1.490822,-0.208642,2.629581
61.88122,-2.794419,0.271203,2.242813
61.911219,-3.696105,0.702627,2.593386
61.951197,-3.616301,3.805956,5.676951
61.981196,-3.673069,5.794368,4.674645
62.011195,-2.222633,4.377413,3.8164
62.051173,-3.329726,3.564592,2.739542
62.081171,-2.552565,4.198874,0.299533
62.11114,-1.510744,1.75545,-2.534917
62.151118,-0.949434,-1.434691,-3.726969
62.181116,0.294394,-2.435866,-4.687447
62.211115,1.535126,-3.149779,-4.77645
62.251093,2.873068,-2.347338,-7.659229
62.291047,-0.978682,-4.870556,-1.168809
62.311036,0.457966,-4.157763,0.235507
62.351045,1.79651,-2.895776,-0.651763
62.381013,1.379337,-3.007528,-0.083276
62.411012,1.796745,-2.521076,0.481442
62.45099,1.436484,-1.729183,0.268445
62.480989,-0.568412,-1.582824,-0.331676
62.510957,-1.335254,-0.937774,1.457631
62.550965,-1.740149,0.978396,3.699424
62.580934,-2.049356,2.191979,2.577381
62.610932,-1.493897,1.752353,5.267749
62.650911,-2.573727,2.702999,4.865551
62.680909,-1.540414,2.956991,3.591778
62.710908,-2.380668,1.896692,2.91423
62.750886,-2.924911,4.059605,0.477574
62.780854,-1.928888,2.802612,-1.936696
62.810853,-1.865811,-0.930598,-3.100589
62.850831,-1.195734,-2.389323,-4.504601
62.88083,0.112027,-1.911271,-4.727696
62.910829,1.410067,-2.243983,-5.723343
62.950807,-0.152019,-3.577061,-5.69191
62.980806,-0.560458,-3.058969,-0.55641
63.010774,0.989127,-3.024156,0.348882
63.050752,1.569142,-3.414412,-0.38422
63.080751,1.909722,-3.042384,-0.22889
63.110749,1.93956,-2.576757,-0.156805
63.150727,0.660561,-1.848884,-0.784501
63.180726,-1.075954,-0.854611,-0.162576
63.210694,-1.042687,-0.528623,2.710559
63.250703,-1.942657,0.056646,2.933037
63.280644,-1.789115,2.072989,2.886165
63.310643,-1.88509,2.476966,5.926901
63.350621,-3.029422,3.890375,4.640524
63.38062,-1.735383,4.108787,3.985311
63.410588,-2.59751,3.678032,3.779977
63.450597,-2.262768,3.792463,0.432169
63.480565,-2.000515,1.026534,-2.851018
63.510564,-1.377095,-1.033219,-3.667869
63.550542,-0.390034,-1.965617,-4.733039
63.58054,0.312893,-1.841382,-4.629064
63.610539,1.32899,-3.161436,-6.603503
63.650517,-1.555875,-5.234767,-3.112768
63.680486,-0.133971,-3.220073,0.250972
63.710484,1.40243,-2.430305,-0.539994
63.750462,1.449587,-2.192417,-0.176165
63.780461,2.086211,-2.195443,0.221399
63.81046,1.386337,-2.590136,0.370099
63.850438,-0.20589,-1.772679,0.181873
63.880437,-1.069452,-0.590286,2.003962
63.910405,-1.199168,0.788755,4.191716
63.950383,-2.253341,1.3663,2.563356
63.980382,-0.962387,3.312115,4.940596
64.010381,-2.329835,2.147461,5.186225
64.050359,-2.0719,1.860385,3.417328
64.080357,-2.87289,2.740921,2.37517
64.110326,-2.490326,4.804755,0.799193
64.150334,-1.686673,2.43524,-1.929956
64.180302,-1.564716,0.178002,-3.315355
64.210301,-0.616858,-0.796635,-3.631186
64.250279,1.23557,-2.769567,-4.353098
64.280253,1.734866,-4.191374,-4.584162
64.310221,1.973175,-3.682899,-7.792516
64.35023,-0.527333,-3.839766,-1.727295
64.380198,0.708235,-3.493279,-0.024721
64.410197,1.274822,-2.984122,-0.422075
64.450175,1.091309,-2.329472,0.033781
64.480174,0.959671,-2.641248,0.208579
64.510172,1.084499,-2.918053,0.113957
64.55015,-0.818269,-1.945879,-0.301974
64.580119,-1.885621,-0.474584,2.566559
64.610118,-1.367659,0.433754,3.723835
64.650096,-2.702954,1.575287,2.195215
64.680094,-1.958945,2.9246,5.221022
64.710093,-3.112502,3.314198,5.036765
64.750071,-2.220454,3.613508,3.760237
64.78007,-2.55917,4.261762,2.657521
64.810038,-2.684376,4.159703,0.463759
64.850016,-1.665071,1.477337,-2.709049
64.880015,-0.868296,-0.072348,-3.619211
64.910014,-0.007749,-1.621672,-4.389995
64.949992,1.203941,-2.687043,-5.210081
64.979991,1.341058,-3.837868,-7.796386
65.009959,-0.221998,-5.821002,-5.025126
65.049967,0.558806,-3.602266,-0.477481
65.079936,1.831406,-2.131913,-1.040609
65.109934,1.189333,-3.035257,-0.740155
65.149912,0.712545,-2.462805,-0.365258
65.179911,1.4499,-1.513125,-0.457519
65.20988,0.5477,-1.499476,-0.403553
65.249888,-1.545665,-1.748329,2.425937
65.279821,-1.487292,-0.45966,3.647982
65.30982,-2.84388,0.924699,2.568867
65.349798,-2.072951,3.152809,5.64875
65.379797,-3.653604,3.411996,6.136643
65.409796,-2.479801,5.699832,4.199401
65.449774,-2.078453,3.662996,3.531877
65.479742,-2.621403,3.633344,1.884961
65.509741,-1.992687,2.196239,-2.075807
65.549719,-1.579977,0.490069,-3.798677
65.579718,-0.927678,-0.961358,-4.313037
65.609716,-0.261012,-2.721582,-5.034234
65.649694,0.257552,-5.097798,-6.216139
65.679693,-0.144082,-5.903227,-5.941217
65.709661,-1.281531,-4.572867,-0.862155
65.749639,1.065206,-1.949025,0.058813
65.779638,1.132182,-2.295129,0.365034
65.809637,1.362372,-2.623946,0.878223
65.849615,1.287296,-2.998757,0.827043
65.879614,0.397058,-2.894687,0.162393
65.919592,-0.729423,-0.345278,1.861576
65.94956,-2.238273,1.086444,3.574442
65.979559,-2.711907,1.180969,1.896345
66.019537,-1.689268,2.753169,4.541337
66.049536,-3.706131,2.994864,4.286172
66.079534,-2.602042,4.828829,2.483914
66.119512,-2.348487,3.81479,1.755156
66.149511,-2.284982,4.080213,0.45254
66.17948,-1.273021,3.044004,-1.641335
66.209478,-0.653878,1.273126,-2.172321
66.249456,0.044166,-1.138595,-2.79495
66.279417,0.250616,-3.175008,-3.080593
66.309385,-0.175387,-5.768092,-2.939362
66.349394,1.885459,-5.865668,-3.980464
66.379362,0.505127,-7.059634,-2.457732
66.419371,0.951065,-6.264097,-0.641073
66.449339,1.934806,-5.602545,0.07813
66.479338,1.142389,-4.658391,0.863732
66.519316,-1.009843,-2.855731,1.100042
66.549315,-2.043969,-2.933174,1.611958
66.579283,-3.287007,-2.716731,1.913764
66.609282,-4.927505,0.23368,2.075716
66.64926,-5.422201,3.578878,2.291296
66.679258,-4.938032,0.456326,1.841573
66.719236,-8.675871,-1.050038,0.613818
66.749235,-4.71776,2.156277,-1.217729
66.779234,-2.131022,1.995913,-1.285267
66.819212,-2.847631,-0.822526,-1.084205
66.84918,-0.946269,0.224568,-1.390581
66.879179,-0.153657,0.305722,-1.073445
66.919157,-0.153036,-0.783236,-0.472229
66.949156,1.463435,0.395831,-0.124141
66.979155,1.597125,-0.081855,0.35123
67.019133,1.538726,-2.353103,1.584559
67.049101,2.770358,-2.501283,2.000178
67.0791,2.816382,-1.648537,1.493271
67.119078,2.379586,-1.434897,0.988489
67.149077,2.218164,-0.037859,0.063722
67.179075,2.566801,1.053354,-0.183177
67.219053,0.772018,-0.267606,-0.280679
67.249052,0.099617,-1.337815,-0.402279
67.278966,0.071451,0.523548,-0.504585
67.318944,-2.321714,1.67766,-1.184761
67.348943,-1.825319,0.285798,-1.3915
67.378942,-3.389647,-0.583976,-1.596056
67.41892,-3.835787,3.094242,-3.292587
67.448919,-2.091631,3.475539,-2.83577
67.478887,-3.369902,1.46489,-2.347503
67.508886,-2.286058,1.672914,-2.670803
67.548864,1.519096,3.45717,-2.810846
67.578863,0.575056,-0.444268,-2.082015
67.618841,1.537989,-2.222699,-1.136437
67.648839,2.85966,-0.924399,-1.311346
67.678808,3.83509,-3.106072,-1.204427
67.718816,5.463586,-7.909583,1.465712
67.748784,-0.415927,-4.533176,2.127977
67.778783,0.403162,-0.007016,2.591974
67.818761,3.175493,0.617775,1.803926
67.84876,1.894128,-0.447809,1.428598
67.878728,1.462743,-0.659461,0.854434
67.918737,2.048094,0.899621,0.192051
67.948705,0.688888,0.397738,0.513743
67.978704,-1.860094,0.538102,1.374829
68.018682,-3.152186,2.548184,0.945614
68.048681,-1.341305,4.706821,0.237818
68.078649,-3.823833,5.943625,2.213542
68.118658,-3.592102,6.176181,1.101174
68.148626,-1.059231,6.664123,0.914949
68.178625,-2.236858,4.952087,0.644151
68.218603,-1.44084,3.139398,-1.664585
68.248601,0.113811,2.700596,-3.269934
68.278541,0.487216,1.154296,-3.357501
68.318549,0.12171,-2.348212,-3.366601
68.348517,-0.295483,-4.312836,-3.199187
68.378516,1.252961,-5.671241,-4.912821
68.418494,-0.570991,-5.736254,-1.687262
68.448493,-1.319034,-5.136742,0.647352
68.478461,1.790423,-2.936776,0.402454
68.51847,2.28305,-2.862957,0.70104
68.548438,1.257288,-3.068473,1.397336
68.578437,2.184807,-1.753429,1.964761
68.618415,2.020033,-0.949297,0.873781
68.648414,-0.531612,-1.203529,1.850902
68.678382,-1.415186,-0.764672,3.625331
68.71839,-2.998272,2.786306,1.225648
68.748359,-2.714076,4.236287,3.708179
68.778358,-3.949592,2.841822,5.071607
68.818336,-3.823107,4.733156,3.029002
68.848334,-3.208859,4.051265,2.605096
68.878303,-4.104006,3.577436,1.558661
68.918311,-2.175889,2.99324,-2.641826
68.948279,-1.351628,2.884052,-3.405051
68.978278,-0.744384,1.255955,-3.462369
69.018256,-0.000219,-1.27094,-4.545196
69.048255,0.584628,-2.808229,-4.797204
69.078223,0.384886,-5.599737,-7.575235
69.118232,0.173098,-4.421638,-1.621223
69.1482,1.506524,-4.5825,-0.382599
69.178199,2.670527,-4.252122,-0.423523
69.218177,2.883838,-4.074049,0.292902
69.248176,2.650984,-3.427313,0.836558
69.278126,2.031424,-2.406598,0.815288
69.318134,-0.527796,-1.735039,0.196176
69.348103,-2.32458,-3.015261,1.802929
69.378101,-2.694886,-1.669621,3.680796
69.41808,-4.277464,2.654312,1.692397
69.448078,-4.373031,3.263474,5.828139
69.478047,-4.9368,3.195102,5.254703
69.518055,-4.37143,4.567307,3.288218
69.548023,-4.156756,4.261064,1.714906
69.578022,-4.450006,2.98701,-0.497955
69.618,-3.016319,2.174724,-3.315849
69.647999,-1.566283,1.295729,-3.914648
69.677967,-1.003169,-0.880692,-4.209754
69.717976,-0.027026,-2.651712,-4.20298
69.747944,0.973447,-3.660513,-5.428721
69.777943,1.525716,-3.295266,-5.397181
69.817921,-0.07091,-4.744384,0.025226
69.84792,2.17917,-4.10729,0.054921
69.877888,3.409743,-3.142751,-0.058318
69.917866,2.141635,-4.056512,0.414219
69.947865,1.299303,-2.714442,0.591247
69.977863,0.865287,-1.103063,0.646663
70.017841,-1.870713,-1.50007,0.497331
70.04784,-2.373684,-0.762246,3.264756
70.077809,-2.211671,1.63132,3.03368
70.117787,-2.850991,3.49283,3.097962
70.147785,-3.179961,2.342854,6.146284
70.177784,-4.635175,3.2508,4.900612
70.217762,-2.76445,4.92406,2.900105
70.24773,-3.879442,2.924734,2.042304
70.277677,-3.609716,1.830784,-0.325427
70.317655,-1.963317,1.871042,-3.539149
70.347654,-1.081706,0.623578,-3.484568
70.377653,-0.256194,-1.896512,-3.928958
70.417631,0.758519,-3.17951,-4.541521
70.447599,1.698562,-2.487311,-6.26926
70.477598,1.02119,-2.793293,-4.147997
70.517576,-0.501377,-6.590234,0.067024
70.547575,2.026873,-5.07095,0.194177
70.577543,2.404992,-3.755348,0.371039
70.617551,1.456103,-3.240863,0.910053
70.64752,0.790158,-2.018851,0.845934
70.677518,1.133374,-0.778671,0.798485
70.717497,-0.00027,-1.908016,1.298556
70.747495,-2.280217,-1.823556,3.472714
70.777464,-2.146611,1.483445,3.131493
70.817472,-3.508432,3.100446,3.090675
70.84744,-3.776833,2.801047,5.872028
70.877439,-4.422013,3.79519,4.427086
70.917417,-3.38747,5.184085,2.351208
70.947416,-4.066676,3.594132,1.28206
70.977384,-4.0799,2.355917,-0.751287
71.017362,-2.68427,1.260785,-3.974324
71.047361,-1.519807,0.166673,-4.129393
71.07736,-0.609582,-1.906337,-4.547731
71.117338,0.062356,-3.45255,-4.807621
71.147306,1.013715,-4.127363,-6.646795
71.177305,0.374191,-3.383041,-2.806652
71.217283,0.87327,-5.000653,-0.413294
71.247282,2.139326,-4.291086,-0.35202
71.277254,2.407107,-3.549189,0.27135
71.317232,1.695224,-3.178587,1.009596
71.347201,2.054854,-2.12907,0.973083
71.3772,1.044132,-2.350545,0.275269
71.417178,-1.421982,-3.04926,2.665388
71.447176,-1.338684,-0.855335,4.373326
71.477145,-2.279667,1.501559,3.244096
71.517153,-2.565937,2.128222,5.185544
71.547121,-4.398847,1.79887,5.062701
71.57712,-4.266968,4.376795,3.414933
71.617098,-4.48292,4.569303,1.742141
71.647097,-4.690341,3.227361,0.376253
71.677065,-3.792641,2.290565,-2.685208
71.717043,-2.458698,1.391498,-4.297622
71.747042,-1.168941,-0.867187,-4.20467
71.777041,-0.578451,-2.729531,-4.969481
71.817019,0.537311,-3.789527,-5.397605
71.846987,1.099494,-4.730271,-5.409682
71.876986,-0.279373,-4.988698,-2.14461
71.916964,1.569827,-4.406842,-0.104795
71.946963,2.067823,-4.384668,0.083214
71.976961,1.789722,-4.363002,0.845133
72.01694,1.191934,-2.877844,1.097603
72.046908,1.646359,-1.744468,0.617266
72.076907,0.243495,-2.347392,0.693554
72.116885,-1.896031,-1.949296,3.58246
72.146883,-1.926262,0.501549,4.06136
72.176852,-3.439555,1.11834,2.438452
72.21686,-3.220559,2.932938,5.412487
72.246828,-5.114866,3.877837,4.861245
72.276775,-3.930978,5.93384,3.245685
72.316753,-4.436819,3.402404,1.637549
72.346752,-4.553031,2.99218,-0.628624
72.37672,-3.565011,2.781901,-4.042691
72.416698,-1.905779,0.590842,-4.193362
72.446697,-1.018663,-1.802853,-4.421437
72.476696,0.238441,-3.104731,-4.742933
72.516674,2.313907,-3.714137,-5.433617
