time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
49.162413,0.743956,2.669215,-4.436935
49.202422,-0.316736,-3.622881,-6.08639
49.23239,0.206668,-5.338717,-5.370313
49.272368,1.574965,-3.672476,-3.038345
49.302367,-0.509428,-4.703477,0.652423
49.332366,-0.923765,-3.657218,1.760501
49.362334,0.948699,-0.637388,1.485391
49.402312,3.069954,0.099201,1.72839
49.432311,3.537873,-1.486047,1.360055
49.46231,3.608752,-2.512371,0.805203
49.502288,1.600817,-3.662279,0.415333
49.532286,-0.863373,-1.554246,-1.117462
49.562255,-2.537556,1.80209,-0.250088
49.602211,-4.787203,4.705186,0.653734
49.63221,-2.738088,9.707622,3.723907
49.672188,-4.341366,3.1546,6.275716
49.702186,-6.213961,-1.604255,5.653963
49.732155,-5.645332,-0.227127,3.836758
49.762153,-3.188106,1.00636,0.287477
49.802131,-1.982573,1.178528,-4.078932
49.83213,0.603891,1.774907,-4.258799
49.862129,1.375689,-1.733062,-5.587241
49.902107,0.535487,-6.399946,-5.395129
49.932075,2.76878,-4.752776,-4.820361
49.962074,2.416139,-4.699379,-3.235858
50.002052,0.97813,-5.000026,0.529062
50.032051,0.898794,-3.692624,1.525595
50.062019,2.28682,-2.100154,1.695854
50.102028,3.663684,-1.30441,1.605467
50.131996,4.462341,-1.914326,0.784263
50.171974,2.849783,-3.179477,0.716267
50.201973,0.861342,-3.127,1.50877
50.231972,-1.430518,0.540368,1.806569
50.27195,-2.519027,3.817202,2.834493
50.301918,-3.418448,4.039091,2.30768
50.331917,-2.410145,4.71254,4.031467
50.371895,-5.541275,-0.455874,5.634176
50.401893,-7.338982,-2.547012,4.08964
50.431892,-6.218886,0.136488,1.748665
50.47187,-3.088506,4.651599,-2.772911
50.501838,-1.049554,4.756524,-3.567938
50.531837,0.240109,1.948287,-4.648484
50.561836,0.22379,-3.90723,-7.459005
50.601765,1.441606,-7.441724,-5.288889
50.631733,2.988236,-4.624028,-5.818816
50.671742,1.171998,-3.177346,-0.14699
50.70171,-0.06645,-3.644692,1.094316
50.731709,1.272915,-2.334143,1.289354
50.771687,1.819292,-1.638455,2.082194
50.801686,2.211648,-2.050538,1.998835
50.831654,2.97519,-2.331288,1.159363
50.871632,1.958334,-1.734239,0.815995
50.901631,0.205313,-2.047231,1.558727
50.93163,-2.192355,-0.178608,1.785238
50.971608,-2.668991,4.074746,1.70912
51.001606,-2.012578,5.025326,1.739969
51.031575,-2.60505,3.504577,4.276255
51.071553,-6.467806,-1.627716,4.704071
51.101551,-6.52163,-1.00558,3.0389
51.13155,-5.558446,1.613798,0.503006
51.171528,-2.345119,4.063403,-3.317702
51.201496,-0.579402,3.236802,-3.810908
51.231495,-0.061202,-0.142038,-4.848775
51.271473,0.039325,-4.570284,-4.938865
51.301472,2.360327,-3.716209,-4.200781
51.331471,1.557548,-5.075866,-0.860261
51.371449,-0.521732,-5.770139,1.93195
51.401417,0.407434,-3.213246,1.559932
51.431416,1.394981,-0.472355,1.656617
51.471394,3.047412,0.345504,1.297868
51.501393,3.923809,-0.883634,0.219531
51.531361,2.69477,-2.602058,-0.098935
51.57137,0.255513,-3.485069,0.424664
51.601338,0.015136,-0.26197,0.727216
51.631301,-0.562686,3.044336,0.508344
51.671279,-2.200906,3.6419,2.521505
51.701277,-3.232229,2.067447,4.547553
51.731246,-4.080778,0.695722,4.47292
51.771224,-5.154754,-0.369881,3.110834
51.801222,-4.830364,0.618003,1.660565
51.831221,-3.326326,1.718967,-0.763498
51.871199,-1.784446,3.780269,-2.991221
51.901198,1.143213,3.934083,-3.683806
51.931166,2.387072,0.85135,-5.214314
51.971144,0.439617,-4.291086,-5.000774
52.001143,1.891129,-3.613638,-3.155738
52.031142,1.013457,-4.952895,-1.025634
52.07112,-0.218758,-4.847703,1.061494
52.101088,0.230133,-3.340764,0.516526
52.131087,1.956513,-1.011567,0.939666
52.171065,3.116964,0.075514,0.774698
52.201064,3.906859,0.437708,-0.116665
52.231032,2.794886,-0.784808,0.055448
52.271041,-1.095003,-3.342821,1.175626
52.301009,-1.775951,-1.682516,1.456046
52.331008,-1.713808,0.865837,1.445167
52.370986,-2.276378,2.334215,4.141322
52.400984,-3.470011,2.438296,4.136493
52.430953,-4.543074,1.004287,4.209705
52.470961,-6.186646,-0.319786,2.154037
52.500929,-5.654138,-0.207222,-0.48018
52.530928,-4.57255,-0.103093,-3.758451
52.570906,-1.6016,2.506247,-3.810443
52.600905,2.209207,4.921765,-3.779239
52.630846,2.241799,1.873756,-4.653688
52.670824,0.554203,-4.185414,-4.371794
52.700823,1.845274,-5.120967,-3.025805
52.730822,0.314458,-5.824616,1.031715
52.7708,0.056156,-3.836279,1.942011
52.800799,1.60566,-0.551146,1.858707
52.830767,3.282059,1.914907,1.646428
52.870745,5.336362,0.89177,-0.114119
52.900744,3.256846,-1.827348,-0.657185
52.930743,-0.253399,-4.017097,-0.412275
52.970721,-0.494843,-0.410514,0.845289
53.000689,-0.861249,3.176236,0.898349
53.030688,-2.904483,3.696857,1.534051
53.070666,-3.115569,3.623969,4.763529
53.100664,-3.258463,1.541058,4.702039
53.130633,-4.627799,-1.473783,3.726312
53.170641,-5.453227,-2.255143,1.627915
53.20061,-3.772635,0.145291,-1.54819
53.230608,-2.429152,3.37949,-4.135592
53.270586,0.978801,5.653319,-3.312822
53.300585,0.908842,0.259246,-4.700353
53.330553,-0.695491,-5.24551,-4.2108
53.370562,2.796408,-4.142655,-4.828279
53.40053,2.013441,-3.775818,-1.223452
53.430529,0.555862,-4.501796,1.263681
53.470507,1.164055,-2.713339,1.414396
53.500506,2.683011,-0.571658,1.628887
53.530474,3.449522,-0.522852,1.598673
53.570452,4.378925,-1.228367,0.250522
53.600451,3.162428,-1.76731,-0.658178
53.630418,1.505999,-1.922232,0.272704
53.670396,-1.066583,-0.939077,2.127091
53.700364,-3.323744,0.541787,2.702393
53.730363,-2.698058,4.193061,2.173467
53.770341,-3.280745,3.982761,3.403881
53.800339,-5.150899,0.228244,4.195413
53.830338,-6.624368,-2.079162,3.175503
53.870316,-5.186543,-0.877381,-0.331623
53.900285,-3.128046,0.540567,-3.972875
53.930283,-1.071629,2.337235,-3.947583
53.970261,0.483097,3.181524,-3.735316
54.00026,0.391949,-0.748945,-4.387008
54.030228,0.238053,-4.161967,-3.722744
54.070237,1.979389,-4.993442,-1.785891
54.100205,0.902663,-5.895381,1.242319
54.130204,0.745525,-3.931596,2.470107
54.170182,2.543562,-0.481678,1.847655
54.200181,3.570072,0.426154,1.48637
54.230149,4.356353,-0.365433,0.518326
54.270158,3.266608,-2.424766,-0.631435
54.300126,1.059236,-2.674444,-0.679199
54.330125,0.920137,-0.051623,0.514757
54.370103,-1.230301,2.019089,1.147989
54.400101,-3.002601,2.416239,1.818313
54.43007,-1.813925,3.615785,1.819816
54.470048,-3.28345,2.009915,3.554126
54.500046,-5.827885,-1.022839,3.404253
54.530045,-6.010242,-1.478794,2.267332
54.570023,-4.47285,0.351742,-0.593312
54.599992,-3.046615,2.060621,-2.905224
54.62995,-1.374112,3.699213,-3.102757
54.669928,0.744774,2.116428,-4.206668
54.699927,0.057347,-2.868221,-4.191161
54.729926,1.245091,-4.731073,-3.568333
54.769904,2.138026,-3.778378,-1.907863
54.799872,-0.279025,-4.525403,2.090893
54.829871,-0.212926,-3.910433,2.249126
54.869849,2.041319,-0.748908,1.634837
54.899848,3.170604,-0.641564,1.464573
54.929816,3.824572,-1.635447,0.386775
54.969825,2.355643,-1.622469,-1.414263
54.999793,1.051991,-1.540082,-0.196976
55.029792,-0.226783,0.181678,0.866039
55.06977,-1.147336,3.987438,0.785064
55.099768,-0.817094,4.933824,1.702027
55.129737,-1.549774,3.359126,4.424029
55.169745,-3.069938,-1.236132,5.215645
55.199714,-5.738211,-3.723275,4.311437
55.229712,-6.233953,-2.359588,2.058628
55.26969,-3.362735,1.907223,-2.736989
55.299689,-1.753272,4.850075,-4.734881
55.329657,1.118098,5.524322,-4.386772
55.369635,-0.17546,-1.92052,-4.922301
55.399634,-0.833247,-5.992835,-3.793774
55.429633,1.974215,-4.813553,-2.990419
55.469611,-0.282311,-5.250695,1.854202
55.49961,-0.234345,-3.817532,2.753088
55.529578,0.884819,-1.309257,1.935576
55.569556,2.713099,1.142022,1.424963
55.599555,4.126882,1.040416,0.30001
55.629512,4.468392,-0.490474,-0.648303
55.66949,1.409958,-3.537682,-0.001611
55.699458,-0.662,-3.562147,0.891131
55.729457,-0.447431,1.120266,0.485835
55.769435,-1.146947,4.446783,0.618424
55.799433,-0.936463,4.247807,1.562754
55.829432,-1.82848,2.818158,3.239211
55.86941,-5.232631,-1.454989,4.018593
55.899379,-5.404585,-1.021793,2.854694
55.929377,-4.100401,1.474619,0.765834
55.969355,-2.680365,3.95285,-2.172606
55.999354,-0.61093,5.02415,-2.620896
56.029322,1.524569,2.658838,-4.116915
56.069331,-0.317259,-4.505485,-5.309643
56.099299,1.650463,-6.110437,-4.863737
56.129298,2.241734,-5.400954,-3.334176
56.169276,-1.511568,-4.664914,2.116902
56.199275,0.167719,-1.693625,1.054952
56.229243,2.429475,0.732059,0.942131
56.269252,2.423465,-1.177499,1.188988
56.29922,2.819027,-2.426224,0.510266
56.329219,2.817027,-2.411506,-0.475441
56.369197,1.291176,-1.954527,-0.004266
56.399195,-0.157437,-0.455263,1.62776
56.429164,-2.467183,0.842535,2.651661
56.469142,-3.171723,2.670909,1.687211
56.499141,-1.973904,3.69144,2.854812
56.529139,-3.410122,2.041599,3.376456
56.569117,-6.462282,-1.212764,2.96972
56.599116,-6.269358,0.221839,1.498703
56.629064,-5.921837,1.48025,-0.399589
56.669042,-3.041414,1.359726,-3.156011
56.699041,-1.233474,2.338218,-3.411222
56.72904,0.823566,1.183037,-4.458257
56.769018,1.366644,-3.465183,-3.555012
56.808996,2.478572,-5.556629,-3.151923
56.828985,1.689767,-6.477753,0.142571
56.868963,-0.964944,-6.156486,2.987974
56.898962,1.571533,-1.563654,2.611012
56.928961,3.716647,1.961826,2.300741
56.968939,5.156399,0.537222,1.154609
56.998907,4.817756,-2.392844,0.342137
57.028906,2.321622,-4.207158,0.242613
57.068884,0.108708,-1.197612,0.462763
57.098882,0.046479,2.674218,0.251735
57.128881,-1.427026,3.272252,0.404762
57.168859,-1.521818,4.147695,1.957151
57.198828,-3.767731,2.161095,4.265018
57.228826,-6.683352,-1.412378,4.781522
57.268804,-7.353246,-1.257495,2.136586
57.298803,-5.071665,2.142358,-0.623657
57.328771,-2.193511,4.410471,-2.971269
57.36878,-0.644523,4.071628,-3.674926
57.398748,0.397522,0.548398,-4.827683
57.428747,0.260607,-3.829971,-5.414969
57.468725,2.025006,-5.257577,-4.802861
57.498724,2.46032,-4.367382,-2.319113
57.538702,0.268362,-5.884585,1.151887
57.568701,0.408247,-3.291379,2.417053
57.598669,1.713506,-0.384246,2.125663
57.62862,2.81001,0.761043,2.054482
57.668598,3.912225,-0.804208,1.049942
57.698596,3.035284,-2.541878,0.338198
57.738574,0.998304,-3.041856,0.447098
57.768573,0.326097,-1.509198,0.535356
57.798542,-1.379781,1.210751,0.310058
57.83852,-2.425675,3.805142,0.963115
57.868518,-1.976686,3.77373,2.443542
57.898517,-3.446201,2.507282,3.164103
57.938495,-5.388704,-0.575938,3.487009
57.968494,-5.772029,-0.746659,2.353335
57.998462,-4.529381,0.90453,-0.169397
58.03844,-2.448237,2.807417,-3.714136
58.068439,0.352083,4.103369,-3.495086
58.098438,1.858541,1.229972,-4.415277
58.138416,0.179562,-5.047255,-4.299268
58.168384,2.280173,-5.419108,-4.014793
58.198383,0.451235,-6.157025,0.428639
58.238361,0.204313,-3.576081,2.152578
58.26836,1.559521,-0.70192,1.447287
58.298358,3.321605,0.593608,1.307292
58.338336,3.925043,-1.2015,0.820308
58.368305,3.091001,-2.565456,0.122597
58.398303,1.336235,-2.458666,-0.279146
58.438282,0.203202,-0.130634,0.506522
58.46828,-0.420401,1.829951,1.061714
58.498279,-2.327106,2.498009,2.397429
58.538257,-2.394697,3.654528,4.894772
58.568225,-3.377951,2.233172,4.317786
58.598224,-4.11315,-0.043269,4.476496
58.638175,-5.15532,-1.610487,2.914251
58.668174,-4.407858,-0.697371,0.635522
58.698173,-2.896019,0.937901,-2.563788
58.738151,-1.011822,2.585807,-4.741249
58.768119,1.099932,2.07455,-4.890997
58.798118,1.054821,-1.58321,-5.487383
58.838096,1.655936,-3.592859,-4.902872
58.868095,0.982165,-5.412994,-0.583614
58.898063,-0.222344,-6.343232,1.720177
58.938071,1.177599,-2.606201,2.037525
58.96804,2.352107,-0.323209,1.619262
58.998038,3.452821,0.34293,1.343641
59.038016,4.005072,-1.285003,0.329818
59.068015,2.560154,-2.927731,-0.173619
59.097984,0.208064,-3.149019,0.033076
59.137992,-0.627157,1.283179,0.54428
59.16796,-1.191387,4.165667,0.354104
59.197959,-1.914496,4.595695,1.269036
59.237937,-1.839861,3.776189,3.82091
59.267936,-2.201263,2.185108,4.447091
59.297904,-3.970931,-1.160586,4.121398
59.337913,-4.582961,-1.56679,2.515015
59.367881,-3.292175,0.082248,0.032566
59.39788,-2.371831,1.532114,-3.268746
59.447868,0.401223,3.093854,-4.12141
59.467857,1.631275,1.74015,-4.623704
59.497825,0.508417,-2.419374,-5.079161
59.537833,1.644092,-3.908737,-4.345772
59.567802,1.188965,-5.089795,0.188295
59.5978,0.293066,-5.693835,2.374867
59.637759,0.925319,-3.597097,2.183939
59.667758,2.981597,-0.959447,1.648267
59.697726,4.096971,-0.507344,1.159764
59.737735,4.031047,-2.044313,-0.100915
59.767703,2.27891,-2.966847,-0.372302
59.797702,0.649926,-2.783404,0.513229
59.83768,-0.795232,0.156221,0.357375
59.867679,-1.325415,2.565652,0.39562
59.897647,-1.558275,3.998829,0.564321
59.937656,-2.999999,2.851058,4.235333
59.967624,-4.157584,0.571549,4.497741
59.997623,-5.243469,-0.884587,3.43518
60.037601,-4.499573,0.220898,1.299032
60.0676,-3.066117,1.656681,-1.339413
60.097568,-1.803905,2.706942,-3.661488
60.137576,0.165524,3.280191,-3.881496
60.167545,0.795811,0.174503,-4.704425
60.197543,0.299262,-3.709345,-4.141408
60.237521,2.22308,-4.614782,-3.785826
60.26752,0.754148,-5.728144,0.638153
60.297488,-0.130471,-5.075877,2.029121
60.337497,1.464235,-1.874587,1.347789
60.367465,2.711391,0.00723,1.309729
60.397464,3.404037,-0.142916,1.02221
60.437442,3.978286,-1.598552,-0.259692
60.467441,1.979182,-2.424579,-0.617901
60.497409,0.035538,-2.172184,0.382993
60.537418,-0.559297,2.154689,0.673917
60.567386,-0.948656,4.040938,1.025698
60.597385,-0.648633,4.907252,1.636225
60.637309,-1.735635,2.566989,4.542987
60.667307,-3.046708,-0.570396,5.0196
60.697276,-4.333636,-2.674892,3.825403
60.737284,-3.953422,-0.700699,1.266634
60.767253,-1.899476,2.504897,-2.269568
60.797251,-0.803374,4.270328,-4.396605
60.837229,0.975831,3.010949,-4.017307
60.867228,-0.016294,-1.53602,-5.004995
60.897196,-0.091449,-4.490866,-4.692332
60.937174,1.991922,-3.874591,-3.770883
60.967173,0.578452,-5.347738,0.278943
60.997172,0.045191,-5.252697,1.718001
61.03715,1.522883,-2.587645,1.283465
61.067149,2.464279,-0.021114,1.405178
61.097117,4.259908,0.83462,0.841617
61.137095,3.951324,-2.994297,0.06877
61.167094,0.106703,-5.495852,-0.178138
61.197093,-1.2622,-3.165046,0.058412
61.237071,-0.037869,4.60799,0.564136
61.267069,-2.217987,4.443649,1.277189
61.297038,-1.917845,3.325216,2.705774
61.337016,-3.38131,1.083795,4.273071
61.367015,-3.926208,-0.456544,3.937747
61.397013,-4.000971,-0.69879,2.585295
61.436991,-3.209753,0.738825,0.221332
61.46699,-1.199266,2.54483,-2.204414
61.496958,0.069099,3.429185,-3.055402
61.536936,1.388821,1.202351,-3.662594
61.566935,0.402578,-2.16696,-4.708193
61.596934,1.141435,-3.642266,-4.299112
61.636895,2.056439,-5.342963,-3.401851
61.666863,-1.414541,-7.546818,0.822716
61.696862,-0.999425,-4.723619,1.391296
61.73684,1.511907,0.529938,0.607393
61.766839,2.891871,1.275443,0.244296
61.796838,3.776939,-0.261833,-0.665382
61.836816,2.033511,-2.97995,-0.908449
61.866784,-0.087915,-3.528065,0.016219
61.896783,-0.799776,-1.263784,0.994165
61.936761,-1.096999,3.975137,1.408883
61.966759,-1.217164,4.200119,2.294273
61.996758,-2.236369,1.191142,5.059528
62.036736,-4.511263,-0.731783,5.878
62.066705,-4.491209,-0.628076,4.102163
62.096703,-4.624769,0.443527,2.365803
62.136681,-2.88775,2.772144,-0.623408
62.16668,-0.858504,3.508259,-3.159653
62.196679,-0.738211,1.704044,-4.698833
62.236657,0.368778,-0.874366,-5.293682
62.266625,2.040302,-0.85539,-5.420423
62.296624,2.07199,-0.886025,-4.864632
62.336602,-0.570437,-5.994569,-0.63679
62.366601,0.121015,-4.99565,0.929517
62.396569,1.48338,-3.153854,0.39298
62.436578,2.790801,-2.258342,-0.074305
62.466546,3.786058,-2.878685,-0.191448
62.496545,4.150103,-3.35971,-0.473602
62.536523,2.15692,-2.38738,-0.468763
62.566521,-0.565507,-0.860236,2.13119
62.59649,-1.425091,1.764094,1.808049
62.636458,-1.435963,4.325542,2.975087
62.666427,-2.054693,3.509685,4.507835
62.696425,-3.229379,1.42322,5.519833
62.736403,-4.744506,-0.772117,4.278513
62.766402,-4.058573,0.130095,2.592212
62.816359,-2.325621,2.012679,-0.586708
62.896346,-0.48903,1.821592,-5.555502
62.906325,0.163817,1.853933,-5.564696
62.936324,1.055658,0.912282,-4.998322
62.966323,1.119301,-1.650021,-5.363506
62.996291,-0.41529,-6.836162,-1.242558
63.036269,-0.377815,-6.168454,0.893057
63.066268,1.287837,-2.678986,0.178242
63.096267,2.554808,0.035718,-0.307764
63.136245,5.512847,0.871423,-1.385356
63.166243,3.739973,-2.279362,-1.948226
63.196212,0.021272,-3.769373,-1.192191
63.23619,0.289624,0.290109,2.480513
63.266188,-0.591574,3.045926,3.18585
63.296187,-1.28468,2.839374,4.434982
63.336165,-1.298656,1.859918,5.44933
63.366164,-1.812155,1.140043,5.226094
63.396132,-2.293751,-0.95221,5.37242
63.43611,-3.622921,-0.9336,3.063894
63.466109,-3.355826,0.920748,1.217056
63.496108,-1.122976,3.081068,-1.783245
63.536086,-0.851387,2.731948,-4.540563
63.566054,-0.206473,0.264784,-4.990748
63.596053,0.018532,-2.004383,-5.385686
63.635977,1.107993,-2.896382,-5.429851
63.665976,1.371614,-4.660401,-3.601564
63.695975,-0.784265,-6.189512,-0.845348
63.735953,0.661147,-3.41781,-0.101825
63.765921,1.859082,-2.005938,-0.242764
63.79592,2.57553,-2.766824,-0.611179
63.835898,2.979419,-4.62678,-1.022971
63.865896,2.481425,-2.962105,-1.017733
63.895865,0.736909,-1.460509,0.852718
63.935873,-2.231237,0.587464,2.050657
63.965842,-2.174923,3.358141,3.856829
63.99584,-1.20167,3.875042,3.668365
64.035818,-3.497839,0.958494,4.246921
64.065817,-4.551597,-0.803023,4.925148
64.095785,-4.167957,-0.044922,3.118933
64.135794,-2.842768,2.374108,1.601207
64.165762,-1.299366,3.088298,-0.350842
64.195761,-1.055524,2.188301,-2.717747
64.235739,-0.876599,0.736769,-4.403893
64.265738,0.965037,0.47127,-4.395048
64.295706,0.615642,-0.05669,-3.948623
64.335715,2.032445,-2.293102,-4.933885
64.365683,-0.653943,-7.220642,-2.406369
64.395682,-2.274592,-7.795879,0.524278
64.43566,1.030152,-2.193293,0.179236
64.465658,2.11898,-0.261645,0.413683
64.495627,3.56098,-1.224702,0.059826
64.535605,3.941209,-3.818469,-0.60768
64.565603,2.365306,-3.503739,-0.079695
64.595602,-0.342092,-2.161737,1.631952
64.635544,-2.216704,2.878131,2.47824
64.665543,-1.870925,4.926731,3.384737
64.695511,-0.675486,4.594351,2.601924
64.735489,-2.921428,1.905423,4.102239
64.765488,-3.350699,0.129592,4.555243
64.795487,-3.203552,-0.203463,3.348376
64.835465,-2.797808,0.03744,0.478165
64.865433,-1.155114,1.147649,-1.891268
64.895432,-0.324576,1.646026,-3.952952
64.93541,0.984592,0.877613,-4.959268
64.965409,0.852426,-0.893873,-4.445009
64.995408,0.936085,-2.193566,-4.440015
65.035386,0.966283,-5.089038,-3.147039
65.065354,-1.817102,-6.441315,0.206537
65.105362,-0.119494,-1.999467,0.04229
65.135331,1.099605,0.20893,0.362478
65.165329,1.970664,-0.188653,0.165423
65.195298,3.230129,-1.155208,-0.426331
65.235306,2.453178,-1.850235,-0.34749
65.265274,0.78272,-2.713244,0.607969
65.305253,-1.932562,-0.569711,2.448063
65.335251,-2.209889,3.180657,3.672749
65.36525,-1.774016,4.378056,4.37818
65.405228,-2.49693,2.788043,4.431418
65.435227,-2.191694,1.265756,4.173381
65.465195,-3.617571,-1.464736,4.316916
65.505173,-3.87945,-0.645775,2.175688
65.535172,-1.778741,1.880731,-0.755153
65.565171,-1.038467,3.273558,-2.943564
65.605149,0.052965,2.89581,-3.964397
65.635106,1.245065,1.105024,-4.357608
65.665105,0.535359,-1.345214,-4.68841
65.705083,1.887495,-3.866876,-4.517035
65.735082,-0.100002,-7.656531,-0.774163
65.76508,-0.953114,-6.361837,1.396897
65.805058,1.886132,-0.856876,0.695697
65.835027,2.526138,0.203183,0.897552
65.865025,3.217325,-0.390811,0.199493
65.905003,3.37961,-2.571523,-0.947767
65.935002,0.748856,-3.740148,-1.584713
65.964971,-1.163606,-1.306397,0.416228
66.004979,-1.092884,4.273276,2.102102
66.034947,-2.08727,4.436559,3.833341
66.064946,-2.278178,3.316657,4.713186
66.104924,-2.649746,1.411077,4.555636
66.134923,-3.704805,-1.024639,3.815969
66.164891,-4.034813,-1.325789,2.623241
66.2049,-2.372274,1.013982,0.616768
66.234868,-1.068007,3.248561,-1.905338
66.264867,-0.695062,4.018804,-3.156912
66.304845,0.726804,1.530343,-4.056049
66.334844,-0.505023,-1.93802,-4.625941
66.364812,0.167425,-3.602116,-5.04602
66.40479,0.883319,-6.024335,-1.853169
66.434789,-0.802978,-5.380145,0.533245
66.464787,0.977983,-1.690827,0.783771
66.504765,2.064108,0.294684,0.915429
66.534764,3.117035,-0.372952,0.286316
66.564732,3.524794,-2.059727,-0.685732
66.604711,1.526018,-3.20567,-1.132216
66.634664,0.379744,-2.236749,-0.617907
66.664663,-0.007268,0.090938,1.260171
66.704641,-1.243758,2.082338,2.873472
66.734609,-1.458525,2.911381,3.474331
66.764608,-1.456892,2.247961,5.146501
66.804586,-2.947065,-0.932137,4.725218
66.834585,-5.314517,-3.42825,3.532474
66.864553,-6.210826,-2.286514,1.988619
66.904562,-3.343541,4.228516,-2.127259
66.93453,-1.224423,6.929487,-3.673895
66.964529,0.565333,5.499749,-3.508849
67.004507,-0.32174,-0.852846,-5.655886
67.034506,-1.095291,-4.477419,-5.719411
67.064474,1.874995,-3.792496,-4.802325
67.104482,-0.066172,-6.171447,-0.653195
67.134451,-0.503394,-5.73056,0.810476
67.164449,1.145509,-2.460632,0.5198
67.204427,2.804257,-0.681411,1.259966
67.234426,3.160884,-2.031111,0.825418
67.264395,3.501687,-3.311391,-0.052233
67.304373,2.043289,-3.494884,-0.777716
67.334371,1.142393,-2.604492,0.029156
67.36437,0.039956,0.315472,1.497165
67.404348,-1.610803,2.773672,2.08526
67.434316,-2.225873,3.235055,1.792948
67.464315,-2.050188,2.508254,4.449169
67.504293,-4.469519,0.076328,5.388518
67.534292,-6.033876,-1.475384,3.939986
67.564291,-6.352031,-0.343443,2.655402
67.604269,-3.996915,3.604369,-0.626687
67.634193,-2.247265,5.2559,-2.599694
67.664192,0.123585,4.088026,-3.333703
67.70417,-0.048422,-2.126523,-5.608403
67.734169,-0.646397,-5.657781,-5.127462
67.764137,3.100579,-3.728809,-6.292275
67.804145,-0.728699,-5.160579,-0.301883
67.834114,-1.160175,-5.079534,0.963913
67.864112,1.017918,-1.590538,0.389196
67.904091,2.583872,0.67097,1.002533
67.934089,4.019021,0.111285,0.109158
67.964058,4.144219,-2.034123,-1.03816
68.004036,0.120895,-4.562607,-1.283876
68.034034,-0.448307,-2.473725,0.371931
68.064033,0.384237,2.642013,1.217579
68.104011,-1.763125,3.544447,2.107004
68.13401,-1.474308,4.376722,4.363729
68.163978,-2.677759,2.135426,6.437322
68.203956,-4.137071,-1.418678,5.771198
68.233955,-5.80186,-2.609765,4.369592
68.263954,-5.408374,-0.679954,1.900682
68.303932,-3.136738,3.682306,-3.074727
68.3339,-1.929576,4.795051,-4.11482
68.363899,0.447836,2.944547,-4.357353
68.403877,-0.905845,-3.206594,-5.728904
68.433876,0.434979,-3.772473,-5.725702
68.463844,1.730737,-3.013052,-3.563613
68.503852,0.322693,-6.059089,-0.172987
68.533821,0.905475,-5.142322,1.260136
68.56382,1.955348,-3.576954,1.009002
68.603798,4.398908,-1.359921,0.853001
68.633761,5.8499,-1.692107,-0.589369
68.66373,4.657601,-2.833717,-2.383301
68.703738,1.169423,-4.49612,-1.14405
68.733706,0.478899,-2.050105,1.179629
68.763705,-1.307626,1.936496,1.652506
68.803683,-2.921543,3.958236,4.674618
68.833682,-2.188574,4.315079,5.842296
68.86365,-2.965903,3.180017,4.942023
68.903628,-4.262814,0.696352,4.441924
68.933627,-5.528853,-0.625179,3.536155
68.963626,-4.347427,1.141092,0.733432
69.003604,-2.520008,2.637354,-3.704999
69.033572,-1.800999,2.198537,-3.741968
69.063571,0.716229,0.778408,-3.832762
69.103549,-0.659516,-3.773645,-5.361223
69.133548,0.83601,-4.709049,-4.967843
69.163546,1.559073,-4.909699,-4.149009
69.203525,-0.759389,-6.622921,0.839905
69.233493,-0.108434,-4.522472,1.015782
69.263492,1.270509,-1.511923,1.287482
69.30347,2.58523,-1.338142,1.144493
69.333468,3.30922,-2.3985,0.505209
69.363437,2.754066,-2.940833,0.172074
69.403445,-0.060146,-2.910198,0.307978
69.433413,-0.503698,0.224669,1.634192
69.463412,-0.976999,2.786379,1.955784
69.50339,-1.876124,4.720846,3.071636
69.533389,-2.460302,3.64968,4.938906
69.563357,-4.112994,0.525845,4.795439
69.603335,-4.751871,-0.52785,3.176983
69.633309,-4.031634,0.81736,1.744246
69.663308,-2.621672,2.156691,-0.577611
69.703286,-2.188156,2.76868,-3.322751
69.733285,-0.977769,2.365936,-3.636849
69.763253,0.957528,0.047664,-3.63343
69.803231,-0.378678,-3.976194,-3.963918
69.83323,1.2752,-4.205325,-2.919628
69.863229,0.419056,-5.952391,-0.275654
69.903207,-0.448282,-4.077194,1.422871
69.933175,0.622713,-1.24964,0.978707
69.963174,1.995273,1.622972,0.888805
70.003152,5.217828,2.179602,-0.654303
70.03315,5.240096,-0.406938,-1.707082
70.063119,1.513251,-3.562931,-1.247873
70.103127,-1.762493,-3.984138,1.222524
70.133095,0.321333,3.751918,0.950421
70.163094,-0.029219,6.10747,2.430218
70.203072,-1.069036,4.203603,4.614514
70.233071,-1.134181,2.987262,5.012246
70.263039,-2.429807,0.126667,5.005632
70.303017,-4.855276,-3.512899,3.849498
70.333016,-5.750235,-2.869454,1.869893
70.363015,-4.234715,1.006844,-1.761144
70.402993,-1.243284,4.745712,-4.02012
70.432992,1.088693,3.429521,-3.91013
70.46296,-0.673722,-2.51845,-5.014266
70.502938,0.1056,-5.681972,-3.650903
70.532937,2.787539,-3.851863,-5.299744
70.562936,1.609739,-4.764219,-1.138085
70.602914,-0.406567,-6.118585,2.00112
70.632839,0.814533,-4.083947,1.818059
70.662838,2.354757,-1.515766,1.687905
70.702816,3.133214,-1.019238,1.051602
70.732814,3.433608,-1.811965,0.08306
70.762783,1.940237,-2.694539,-0.294595
70.802791,0.375667,-2.058677,0.60106
70.832759,0.203672,0.936042,0.630806
